set,element,weight
ENSG00000182944,ENSG00000131981,0.8078183394227412
ENSG00000123064,ENSG00000131981,0.8041811479627655
ENSG00000012822,ENSG00000131981,0.8081170539788266
ENSG00000147099,ENSG00000131981,0.8155324664077239
ENSG00000155229,ENSG00000116863,0.8137808677031213
ENSG00000028277,ENSG00000116863,0.8113396495386479
ENSG00000106462,ENSG00000116863,0.8189346367460951
ENSG00000181090,ENSG00000116863,0.8065230577408817
ENSG00000153814,ENSG00000116863,0.8054815351985358
ENSG00000168036,ENSG00000116863,0.8164984420126008
ENSG00000159692,ENSG00000116863,0.820419687932999
ENSG00000213347,ENSG00000116863,0.8193136779697769
ENSG00000188321,ENSG00000116863,0.8041041222307882
ENSG00000158711,ENSG00000116863,0.8194332548902923
ENSG00000079246,ENSG00000116863,0.8066825995383952
ENSG00000168214,ENSG00000116863,0.8056238388357493
ENSG00000167986,ENSG00000116863,0.8098797254004692
ENSG00000033800,ENSG00000116863,0.8180985380464334
ENSG00000165156,ENSG00000116863,0.8137029321133464
ENSG00000140968,ENSG00000116863,0.8058813936592419
ENSG00000110315,ENSG00000116863,0.8066299551198026
ENSG00000066117,ENSG00000116863,0.8103450209902034
ENSG00000080802,ENSG00000116863,0.8050329123250135
ENSG00000197157,ENSG00000116863,0.802695933848422
ENSG00000100325,ENSG00000116863,0.8064210355933511
ENSG00000006194,ENSG00000116863,0.8134909877288523
ENSG00000143437,ENSG00000116863,0.818101274868895
ENSG00000136717,ENSG00000116863,0.8081751377878027
ENSG00000140382,ENSG00000116863,0.8076226567211423
ENSG00000108091,ENSG00000116863,0.8120490033827176
ENSG00000180353,ENSG00000116863,0.8024781727425626
ENSG00000239306,ENSG00000116863,0.8191950413550525
ENSG00000112033,ENSG00000116863,0.8087626287964267
ENSG00000182944,ENSG00000116863,0.8023633571495458
ENSG00000012822,ENSG00000116863,0.8061654597588309
ENSG00000147099,ENSG00000116863,0.815724413982337
ENSG00000155229,ENSG00000101365,0.8081351929444291
ENSG00000028277,ENSG00000101365,0.8059323072138108
ENSG00000128016,ENSG00000101365,0.806406996103783
ENSG00000106462,ENSG00000101365,0.8155970427131217
ENSG00000102054,ENSG00000101365,0.8072128990054883
ENSG00000164011,ENSG00000101365,0.8051110362678092
ENSG00000127528,ENSG00000101365,0.810642487484184
ENSG00000140307,ENSG00000101365,0.810794383701108
ENSG00000273841,ENSG00000101365,0.8142380354496658
ENSG00000153814,ENSG00000101365,0.8105091781836287
ENSG00000133895,ENSG00000101365,0.8032995809818971
ENSG00000168066,ENSG00000101365,0.8093990230691068
ENSG00000092201,ENSG00000101365,0.807031466672854
ENSG00000168036,ENSG00000101365,0.8115416733823365
ENSG00000159692,ENSG00000101365,0.8141464742144088
ENSG00000179348,ENSG00000101365,0.8053861402628606
ENSG00000185507,ENSG00000101365,0.8110993335069646
ENSG00000175387,ENSG00000101365,0.8033785669638978
ENSG00000213347,ENSG00000101365,0.821011736477191
ENSG00000136146,ENSG00000101365,0.8052154403737097
ENSG00000188321,ENSG00000101365,0.8107429195130146
ENSG00000277462,ENSG00000101365,0.8054399802246025
ENSG00000161547,ENSG00000101365,0.8158401473894635
ENSG00000143162,ENSG00000101365,0.8100819519281041
ENSG00000146109,ENSG00000101365,0.8065381242700705
ENSG00000158711,ENSG00000101365,0.8145169747160681
ENSG00000079246,ENSG00000101365,0.8146756336608497
ENSG00000115207,ENSG00000101365,0.8108422207754697
ENSG00000170949,ENSG00000101365,0.8028493258802606
ENSG00000168214,ENSG00000101365,0.8103951753377231
ENSG00000167986,ENSG00000101365,0.8109340909844576
ENSG00000108654,ENSG00000101365,0.807980947264845
ENSG00000121058,ENSG00000101365,0.8028549075240834
ENSG00000166261,ENSG00000101365,0.8082826324629744
ENSG00000033800,ENSG00000101365,0.8182369120330979
ENSG00000165156,ENSG00000101365,0.8143560840841907
ENSG00000105085,ENSG00000101365,0.8031732470976652
ENSG00000140968,ENSG00000101365,0.8128866473842691
ENSG00000162676,ENSG00000101365,0.8183862963151345
ENSG00000126767,ENSG00000101365,0.8053046011297516
ENSG00000110315,ENSG00000101365,0.8137301554409904
ENSG00000124641,ENSG00000101365,0.8091936016453064
ENSG00000133111,ENSG00000101365,0.8134187549407241
ENSG00000071564,ENSG00000101365,0.807169096942389
ENSG00000066117,ENSG00000101365,0.8115743201937381
ENSG00000100823,ENSG00000101365,0.8109441846405736
ENSG00000137265,ENSG00000101365,0.8075772585681963
ENSG00000080802,ENSG00000101365,0.8126271690210151
ENSG00000197157,ENSG00000101365,0.81279624559075
ENSG00000182636,ENSG00000101365,0.803662367127696
ENSG00000006704,ENSG00000101365,0.803780395384598
ENSG00000245848,ENSG00000101365,0.8120782723320934
ENSG00000099956,ENSG00000101365,0.8106829207016405
ENSG00000100325,ENSG00000101365,0.8119147415788438
ENSG00000143842,ENSG00000101365,0.8097908059414906
ENSG00000100219,ENSG00000101365,0.8110820499489885
ENSG00000164611,ENSG00000101365,0.8059810145258686
ENSG00000100941,ENSG00000101365,0.8024919007274467
ENSG00000166337,ENSG00000101365,0.804814702994695
ENSG00000152944,ENSG00000101365,0.8075714040032985
ENSG00000108604,ENSG00000101365,0.8107744472681844
ENSG00000112658,ENSG00000101365,0.8068552875400921
ENSG00000145908,ENSG00000101365,0.8122740465422348
ENSG00000111642,ENSG00000101365,0.8071186387595841
ENSG00000006194,ENSG00000101365,0.8140836273320489
ENSG00000143437,ENSG00000101365,0.8079516527735288
ENSG00000147140,ENSG00000101365,0.8106135292799175
ENSG00000140382,ENSG00000101365,0.8084361767203451
ENSG00000165259,ENSG00000101365,0.8174450802440555
ENSG00000178764,ENSG00000101365,0.8085142010914428
ENSG00000047315,ENSG00000101365,0.8044850684004546
ENSG00000108091,ENSG00000101365,0.8181808846048783
ENSG00000272886,ENSG00000101365,0.8122309782992917
ENSG00000125740,ENSG00000101365,0.8110301953515122
ENSG00000120798,ENSG00000101365,0.8040519946369744
ENSG00000116560,ENSG00000101365,0.8041514097209645
ENSG00000180353,ENSG00000101365,0.8104408402907712
ENSG00000239306,ENSG00000101365,0.8082530405444434
ENSG00000112033,ENSG00000101365,0.8122690787984678
ENSG00000140464,ENSG00000101365,0.8071639284093199
ENSG00000079263,ENSG00000101365,0.8069464537497573
ENSG00000162521,ENSG00000101365,0.8094899134891425
ENSG00000168610,ENSG00000101365,0.8093541060914953
ENSG00000213780,ENSG00000101365,0.813729799427159
ENSG00000141510,ENSG00000101365,0.8037405607883269
ENSG00000256223,ENSG00000101365,0.8161151662507371
ENSG00000181690,ENSG00000101365,0.8048148183584289
ENSG00000182944,ENSG00000101365,0.8122918995118784
ENSG00000123064,ENSG00000101365,0.8088429617751313
ENSG00000012822,ENSG00000101365,0.8045903932838083
ENSG00000144597,ENSG00000101365,0.8032752600919472
ENSG00000089280,ENSG00000101365,0.8148063430616036
ENSG00000147099,ENSG00000101365,0.8102214761845109
ENSG00000155229,ENSG00000136098,0.807995543907395
ENSG00000028277,ENSG00000136098,0.8033050822498199
ENSG00000106462,ENSG00000136098,0.8185688600219917
ENSG00000153814,ENSG00000136098,0.808291548069503
ENSG00000168036,ENSG00000136098,0.8141804284689852
ENSG00000159692,ENSG00000136098,0.8176926878505788
ENSG00000213347,ENSG00000136098,0.820353914925233
ENSG00000188321,ENSG00000136098,0.806530740414169
ENSG00000143162,ENSG00000136098,0.8052835685032843
ENSG00000158711,ENSG00000136098,0.8168068270178813
ENSG00000079246,ENSG00000136098,0.8095267948431718
ENSG00000168214,ENSG00000136098,0.8086007345204868
ENSG00000167986,ENSG00000136098,0.8061672222318719
ENSG00000033800,ENSG00000136098,0.8205110083449753
ENSG00000165156,ENSG00000136098,0.8149627616681616
ENSG00000110315,ENSG00000136098,0.8047729070130525
ENSG00000066117,ENSG00000136098,0.8052847117780142
ENSG00000080802,ENSG00000136098,0.8111435806737196
ENSG00000099956,ENSG00000136098,0.8029360241413511
ENSG00000100325,ENSG00000136098,0.8062191606861268
ENSG00000100941,ENSG00000136098,0.8067558627100213
ENSG00000108604,ENSG00000136098,0.8032574651249661
ENSG00000111642,ENSG00000136098,0.8074850899846077
ENSG00000006194,ENSG00000136098,0.8123082041053645
ENSG00000143437,ENSG00000136098,0.8143135919536717
ENSG00000136717,ENSG00000136098,0.8055537899575178
ENSG00000140382,ENSG00000136098,0.8056994160442307
ENSG00000108091,ENSG00000136098,0.8138563711649152
ENSG00000272886,ENSG00000136098,0.8035206766748862
ENSG00000180353,ENSG00000136098,0.8033148386018422
ENSG00000239306,ENSG00000136098,0.8148702247046574
ENSG00000112033,ENSG00000136098,0.8085522248512379
ENSG00000168610,ENSG00000136098,0.8038053412508629
ENSG00000147099,ENSG00000136098,0.8167458679342994
ENSG00000106462,ENSG00000172738,0.8082939670036791
ENSG00000168036,ENSG00000172738,0.8038329041162601
ENSG00000159692,ENSG00000172738,0.8075099511696338
ENSG00000213347,ENSG00000172738,0.8116424783904361
ENSG00000158711,ENSG00000172738,0.8066304962263511
ENSG00000033800,ENSG00000172738,0.8125551539619394
ENSG00000165156,ENSG00000172738,0.8054850814615772
ENSG00000080802,ENSG00000172738,0.803283773164943
ENSG00000100941,ENSG00000172738,0.8029645594873853
ENSG00000143437,ENSG00000172738,0.8076047905832079
ENSG00000108091,ENSG00000172738,0.8034144398605427
ENSG00000239306,ENSG00000172738,0.8056028004253951
ENSG00000147099,ENSG00000172738,0.8112061138180714
ENSG00000164011,ENSG00000060642,0.8035656342043894
ENSG00000172819,ENSG00000060642,0.8044062074295651
ENSG00000092201,ENSG00000060642,0.8040120000303282
ENSG00000170345,ENSG00000060642,0.8027639684748232
ENSG00000071794,ENSG00000060642,0.8030585466309477
ENSG00000213347,ENSG00000060642,0.807250743557483
ENSG00000079246,ENSG00000060642,0.8065786057728701
ENSG00000080802,ENSG00000060642,0.8038690860847194
ENSG00000108604,ENSG00000060642,0.81169774823525
ENSG00000164975,ENSG00000060642,0.8044620250106405
ENSG00000108091,ENSG00000060642,0.8092702021849354
ENSG00000168610,ENSG00000060642,0.8029278793721792
ENSG00000123064,ENSG00000060642,0.8052962848379772
ENSG00000155229,ENSG00000163719,0.8111647111667899
ENSG00000028277,ENSG00000163719,0.8039387422820294
ENSG00000106462,ENSG00000163719,0.8195521069316256
ENSG00000273841,ENSG00000163719,0.8033758174294895
ENSG00000153814,ENSG00000163719,0.8091116409702692
ENSG00000168066,ENSG00000163719,0.8033451507594733
ENSG00000092201,ENSG00000163719,0.8054572475123718
ENSG00000168036,ENSG00000163719,0.8151909823058308
ENSG00000159692,ENSG00000163719,0.8194093593682854
ENSG00000213347,ENSG00000163719,0.8225359338129815
ENSG00000188321,ENSG00000163719,0.8095607003830363
ENSG00000143162,ENSG00000163719,0.8027736256284003
ENSG00000158711,ENSG00000163719,0.8199451622742551
ENSG00000079246,ENSG00000163719,0.8130922063709485
ENSG00000170949,ENSG00000163719,0.8036715291584439
ENSG00000168214,ENSG00000163719,0.8066762053708504
ENSG00000167986,ENSG00000163719,0.8112228352229186
ENSG00000166261,ENSG00000163719,0.8024307426249453
ENSG00000033800,ENSG00000163719,0.8200695686958978
ENSG00000165156,ENSG00000163719,0.8151133675901764
ENSG00000110315,ENSG00000163719,0.8052446954720004
ENSG00000071564,ENSG00000163719,0.807085245877001
ENSG00000066117,ENSG00000163719,0.8071960141203843
ENSG00000100823,ENSG00000163719,0.8031336044098021
ENSG00000137265,ENSG00000163719,0.8028038914054245
ENSG00000080802,ENSG00000163719,0.8101790631382967
ENSG00000099956,ENSG00000163719,0.8073102889152807
ENSG00000100325,ENSG00000163719,0.81062527338655
ENSG00000100941,ENSG00000163719,0.803450995555308
ENSG00000108604,ENSG00000163719,0.8064973686265843
ENSG00000111642,ENSG00000163719,0.8048953424702328
ENSG00000006194,ENSG00000163719,0.8165214248918891
ENSG00000143437,ENSG00000163719,0.8143109838221837
ENSG00000147140,ENSG00000163719,0.8056306454197184
ENSG00000140382,ENSG00000163719,0.8119535390275192
ENSG00000165259,ENSG00000163719,0.8045241750806289
ENSG00000108091,ENSG00000163719,0.817901365552774
ENSG00000180353,ENSG00000163719,0.8085211983311932
ENSG00000239306,ENSG00000163719,0.8159276732688063
ENSG00000112033,ENSG00000163719,0.8135737446253962
ENSG00000168610,ENSG00000163719,0.8069564001258905
ENSG00000141510,ENSG00000163719,0.8030174988696512
ENSG00000256223,ENSG00000163719,0.8056989979119483
ENSG00000182944,ENSG00000163719,0.806873482050033
ENSG00000123064,ENSG00000163719,0.8073001155701648
ENSG00000012822,ENSG00000163719,0.8055802202868793
ENSG00000147099,ENSG00000163719,0.813978118255435
ENSG00000155229,ENSG00000179988,0.8090382222082906
ENSG00000028277,ENSG00000179988,0.8059700956145616
ENSG00000128016,ENSG00000179988,0.8036458332704168
ENSG00000106462,ENSG00000179988,0.8131629985407869
ENSG00000127528,ENSG00000179988,0.8073947072722645
ENSG00000181090,ENSG00000179988,0.8025090984995519
ENSG00000273841,ENSG00000179988,0.8044263755669424
ENSG00000168036,ENSG00000179988,0.8106448870296543
ENSG00000159692,ENSG00000179988,0.8152113100410816
ENSG00000185507,ENSG00000179988,0.8029422369855694
ENSG00000213347,ENSG00000179988,0.8169166664692158
ENSG00000169981,ENSG00000179988,0.8037117618003989
ENSG00000158711,ENSG00000179988,0.8153463512941718
ENSG00000167986,ENSG00000179988,0.8038945289189413
ENSG00000166261,ENSG00000179988,0.8046192656103387
ENSG00000033800,ENSG00000179988,0.8142878172372492
ENSG00000165156,ENSG00000179988,0.8088382385442631
ENSG00000126767,ENSG00000179988,0.8039932029758713
ENSG00000066117,ENSG00000179988,0.802990857388548
ENSG00000100823,ENSG00000179988,0.8063621494411759
ENSG00000137265,ENSG00000179988,0.8070730082799413
ENSG00000006704,ENSG00000179988,0.8073175942557052
ENSG00000119401,ENSG00000179988,0.8042361882709091
ENSG00000006194,ENSG00000179988,0.8094872343686984
ENSG00000143437,ENSG00000179988,0.8154133494641117
ENSG00000136717,ENSG00000179988,0.8058537058464567
ENSG00000140382,ENSG00000179988,0.8034406178435807
ENSG00000108091,ENSG00000179988,0.809285779738342
ENSG00000125520,ENSG00000179988,0.8025912323746499
ENSG00000120798,ENSG00000179988,0.803734210174265
ENSG00000116560,ENSG00000179988,0.805597247827348
ENSG00000239306,ENSG00000179988,0.8140542599545905
ENSG00000112033,ENSG00000179988,0.8038797640475213
ENSG00000012822,ENSG00000179988,0.8034239247754783
ENSG00000147099,ENSG00000179988,0.8124898103895368
ENSG00000106462,ENSG00000088682,0.8039115460466306
ENSG00000102054,ENSG00000088682,0.8045760429606884
ENSG00000164011,ENSG00000088682,0.80504744753852
ENSG00000153814,ENSG00000088682,0.805412716044037
ENSG00000092201,ENSG00000088682,0.808009259990704
ENSG00000175387,ENSG00000088682,0.8076386842250028
ENSG00000213347,ENSG00000088682,0.8144303034452859
ENSG00000188321,ENSG00000088682,0.807994837125246
ENSG00000158711,ENSG00000088682,0.8041782019044283
ENSG00000079246,ENSG00000088682,0.8132232089475127
ENSG00000033800,ENSG00000088682,0.8077487691040174
ENSG00000165156,ENSG00000088682,0.8057969688574803
ENSG00000071564,ENSG00000088682,0.8030888953023486
ENSG00000080802,ENSG00000088682,0.8069284527649743
ENSG00000099956,ENSG00000088682,0.8062417346466147
ENSG00000108604,ENSG00000088682,0.8133211305436723
ENSG00000112658,ENSG00000088682,0.8032238952526322
ENSG00000006194,ENSG00000088682,0.8086756555206269
ENSG00000164975,ENSG00000088682,0.8036003916833024
ENSG00000140382,ENSG00000088682,0.8041575296116285
ENSG00000108091,ENSG00000088682,0.8160495034555414
ENSG00000180353,ENSG00000088682,0.8071188715579873
ENSG00000112033,ENSG00000088682,0.8090093804280716
ENSG00000168610,ENSG00000088682,0.8083342866607071
ENSG00000123064,ENSG00000088682,0.8117172569576473
ENSG00000164011,ENSG00000158435,0.8025343434117096
ENSG00000092201,ENSG00000158435,0.8065632533480124
ENSG00000175387,ENSG00000158435,0.8055068237773083
ENSG00000213347,ENSG00000158435,0.8120474037462339
ENSG00000188321,ENSG00000158435,0.8044351075596871
ENSG00000079246,ENSG00000158435,0.8100615734965457
ENSG00000033800,ENSG00000158435,0.8056591281154503
ENSG00000165156,ENSG00000158435,0.8024709496123867
ENSG00000080802,ENSG00000158435,0.8051097920972515
ENSG00000099956,ENSG00000158435,0.8024332601378457
ENSG00000108604,ENSG00000158435,0.8121403739816632
ENSG00000006194,ENSG00000158435,0.8053773067073731
ENSG00000108091,ENSG00000158435,0.8134207919973513
ENSG00000180353,ENSG00000158435,0.8034410456909706
ENSG00000112033,ENSG00000158435,0.8055377778921509
ENSG00000168610,ENSG00000158435,0.8060818947710282
ENSG00000123064,ENSG00000158435,0.8093709603841709
ENSG00000079246,ENSG00000086730,0.8024337269405298
ENSG00000060069,ENSG00000086730,0.8050047520054902
ENSG00000108604,ENSG00000086730,0.8089633596819304
ENSG00000164975,ENSG00000086730,0.8035781894890001
ENSG00000108091,ENSG00000086730,0.8035846267531571
ENSG00000123064,ENSG00000086730,0.8037121217391163
ENSG00000092201,ENSG00000203880,0.8043273097885484
ENSG00000213347,ENSG00000203880,0.8023393299742254
ENSG00000108604,ENSG00000203880,0.8095542977083856
ENSG00000164975,ENSG00000203880,0.802953959249219
ENSG00000108091,ENSG00000203880,0.8050480393551528
ENSG00000123064,ENSG00000203880,0.8025920840447863
ENSG00000155229,ENSG00000158122,0.8054244206663946
ENSG00000106462,ENSG00000158122,0.8168522023344303
ENSG00000102054,ENSG00000158122,0.8027703944447785
ENSG00000164011,ENSG00000158122,0.806037773525263
ENSG00000127528,ENSG00000158122,0.8045717929439538
ENSG00000140307,ENSG00000158122,0.8050435396128601
ENSG00000273841,ENSG00000158122,0.8082433706448032
ENSG00000153814,ENSG00000158122,0.8120007369578393
ENSG00000168066,ENSG00000158122,0.8029532893249127
ENSG00000092201,ENSG00000158122,0.8078376696182882
ENSG00000168036,ENSG00000158122,0.8124215511446357
ENSG00000159692,ENSG00000158122,0.8155336723407317
ENSG00000185507,ENSG00000158122,0.803567467105724
ENSG00000175387,ENSG00000158122,0.8052578912619559
ENSG00000213347,ENSG00000158122,0.8219857927486338
ENSG00000188321,ENSG00000158122,0.8127112968314922
ENSG00000161547,ENSG00000158122,0.8096399350704658
ENSG00000143162,ENSG00000158122,0.8041124288800319
ENSG00000158711,ENSG00000158122,0.8158534223000119
ENSG00000079246,ENSG00000158122,0.816470791813274
ENSG00000115207,ENSG00000158122,0.8049023867430966
ENSG00000170949,ENSG00000158122,0.8030239912107472
ENSG00000168214,ENSG00000158122,0.8080882738825351
ENSG00000167986,ENSG00000158122,0.8071295171501037
ENSG00000108654,ENSG00000158122,0.8026231048722307
ENSG00000166261,ENSG00000158122,0.8024949086254992
ENSG00000033800,ENSG00000158122,0.818861956039015
ENSG00000165156,ENSG00000158122,0.8156026110801918
ENSG00000140968,ENSG00000158122,0.8059489112253729
ENSG00000162676,ENSG00000158122,0.8122235334472974
ENSG00000110315,ENSG00000158122,0.8067840278188408
ENSG00000124641,ENSG00000158122,0.8034128441811977
ENSG00000133111,ENSG00000158122,0.8079736498837313
ENSG00000071564,ENSG00000158122,0.8066568887150696
ENSG00000066117,ENSG00000158122,0.8045081099099356
ENSG00000100823,ENSG00000158122,0.8051566489273982
ENSG00000080802,ENSG00000158122,0.8132016322350423
ENSG00000197157,ENSG00000158122,0.8064613406155146
ENSG00000245848,ENSG00000158122,0.8061556963607621
ENSG00000099956,ENSG00000158122,0.8101008444254274
ENSG00000100325,ENSG00000158122,0.810252604262562
ENSG00000143842,ENSG00000158122,0.8030147251403996
ENSG00000100219,ENSG00000158122,0.8050685342915596
ENSG00000108604,ENSG00000158122,0.8114950172850542
ENSG00000112658,ENSG00000158122,0.8031478460724301
ENSG00000145908,ENSG00000158122,0.8055174817431763
ENSG00000111642,ENSG00000158122,0.8070838893162335
ENSG00000006194,ENSG00000158122,0.8158040524558845
ENSG00000143437,ENSG00000158122,0.8086381951422487
ENSG00000147140,ENSG00000158122,0.8064956353794693
ENSG00000140382,ENSG00000158122,0.8104036392631659
ENSG00000165259,ENSG00000158122,0.8114832093010604
ENSG00000178764,ENSG00000158122,0.8029189905649609
ENSG00000108091,ENSG00000158122,0.8196049264595763
ENSG00000272886,ENSG00000158122,0.8046954123267226
ENSG00000125740,ENSG00000158122,0.8045706537362114
ENSG00000180353,ENSG00000158122,0.8108217621171336
ENSG00000239306,ENSG00000158122,0.8093771632536687
ENSG00000112033,ENSG00000158122,0.8143179795242284
ENSG00000162521,ENSG00000158122,0.8034983353847185
ENSG00000168610,ENSG00000158122,0.8108954962475312
ENSG00000213780,ENSG00000158122,0.8090979471080622
ENSG00000141510,ENSG00000158122,0.8035525918275586
ENSG00000256223,ENSG00000158122,0.8108564570096045
ENSG00000182944,ENSG00000158122,0.8066232489848212
ENSG00000123064,ENSG00000158122,0.8105731861586397
ENSG00000089280,ENSG00000158122,0.808890337050498
ENSG00000147099,ENSG00000158122,0.8104015569830704
ENSG00000155229,ENSG00000165494,0.8122010449002864
ENSG00000028277,ENSG00000165494,0.8120396040858121
ENSG00000128016,ENSG00000165494,0.8089116900927393
ENSG00000122779,ENSG00000165494,0.8050484552521653
ENSG00000196588,ENSG00000165494,0.8051882998041429
ENSG00000114626,ENSG00000165494,0.8052945219815998
ENSG00000106462,ENSG00000165494,0.8105836387466085
ENSG00000102054,ENSG00000165494,0.803734590573181
ENSG00000164011,ENSG00000165494,0.8044773928906485
ENSG00000152804,ENSG00000165494,0.8094622342126804
ENSG00000127528,ENSG00000165494,0.809980331298521
ENSG00000181090,ENSG00000165494,0.8102411035089976
ENSG00000158805,ENSG00000165494,0.8030179204039795
ENSG00000140307,ENSG00000165494,0.8032104618948376
ENSG00000078699,ENSG00000165494,0.804251541367481
ENSG00000273841,ENSG00000165494,0.8121385854041848
ENSG00000153814,ENSG00000165494,0.8085119055395769
ENSG00000133895,ENSG00000165494,0.8086484526252637
ENSG00000168066,ENSG00000165494,0.8084454244097077
ENSG00000092201,ENSG00000165494,0.8029067623565288
ENSG00000168036,ENSG00000165494,0.8125956690672042
ENSG00000159692,ENSG00000165494,0.8120206947032065
ENSG00000179348,ENSG00000165494,0.8075310283638034
ENSG00000100888,ENSG00000165494,0.8036842444812979
ENSG00000185507,ENSG00000165494,0.8116581378490811
ENSG00000213347,ENSG00000165494,0.811854324188889
ENSG00000188321,ENSG00000165494,0.8067749582212397
ENSG00000100105,ENSG00000165494,0.8092085809944248
ENSG00000161547,ENSG00000165494,0.8129695995351149
ENSG00000143162,ENSG00000165494,0.8081176192990416
ENSG00000169981,ENSG00000165494,0.806393621848129
ENSG00000158711,ENSG00000165494,0.8106899223200235
ENSG00000079246,ENSG00000165494,0.8060521138611373
ENSG00000115207,ENSG00000165494,0.8068248166015469
ENSG00000170949,ENSG00000165494,0.802922149515182
ENSG00000168214,ENSG00000165494,0.8099705242089666
ENSG00000167986,ENSG00000165494,0.8108823784901013
ENSG00000121058,ENSG00000165494,0.8052344976865308
ENSG00000166261,ENSG00000165494,0.808936403304844
ENSG00000033800,ENSG00000165494,0.8079582969967557
ENSG00000165156,ENSG00000165494,0.8106842162826655
ENSG00000140968,ENSG00000165494,0.8133854455995553
ENSG00000162676,ENSG00000165494,0.8115681912037538
ENSG00000126767,ENSG00000165494,0.8089724128790415
ENSG00000110315,ENSG00000165494,0.8129304854345197
ENSG00000124641,ENSG00000165494,0.8037965522095025
ENSG00000133111,ENSG00000165494,0.8086789045566461
ENSG00000275023,ENSG00000165494,0.8063315461945774
ENSG00000143190,ENSG00000165494,0.8030603299309512
ENSG00000071564,ENSG00000165494,0.807209992815369
ENSG00000066117,ENSG00000165494,0.8123755479630937
ENSG00000100823,ENSG00000165494,0.8101392622211064
ENSG00000137265,ENSG00000165494,0.8070167951230142
ENSG00000080802,ENSG00000165494,0.803553563362952
ENSG00000197157,ENSG00000165494,0.8122150139756484
ENSG00000006704,ENSG00000165494,0.8051935664027258
ENSG00000055332,ENSG00000165494,0.8025298122758774
ENSG00000245848,ENSG00000165494,0.8096436212375079
ENSG00000099956,ENSG00000165494,0.8075095502635464
ENSG00000100325,ENSG00000165494,0.8081407759842943
ENSG00000143842,ENSG00000165494,0.8115102998241429
ENSG00000100219,ENSG00000165494,0.8030854496839551
ENSG00000164611,ENSG00000165494,0.8102413075672285
ENSG00000100941,ENSG00000165494,0.8042497035430333
ENSG00000112658,ENSG00000165494,0.8023882871749726
ENSG00000145908,ENSG00000165494,0.8093444037817078
ENSG00000126561,ENSG00000165494,0.8056193382928972
ENSG00000111642,ENSG00000165494,0.802849659621395
ENSG00000006194,ENSG00000165494,0.8100079884835772
ENSG00000143437,ENSG00000165494,0.8107804787170083
ENSG00000136717,ENSG00000165494,0.8084489583636281
ENSG00000147140,ENSG00000165494,0.8069483229623573
ENSG00000140382,ENSG00000165494,0.8089929871263335
ENSG00000161298,ENSG00000165494,0.8060952906160598
ENSG00000165259,ENSG00000165494,0.8098268214580938
ENSG00000162086,ENSG00000165494,0.8051329506166897
ENSG00000108091,ENSG00000165494,0.80697960511632
ENSG00000125520,ENSG00000165494,0.8045780126091052
ENSG00000272886,ENSG00000165494,0.8093593148667033
ENSG00000125740,ENSG00000165494,0.8129403686079585
ENSG00000120798,ENSG00000165494,0.809829864234092
ENSG00000116560,ENSG00000165494,0.8081519059262965
ENSG00000180353,ENSG00000165494,0.8070217664679336
ENSG00000239306,ENSG00000165494,0.8118659223734168
ENSG00000112033,ENSG00000165494,0.8086964662605861
ENSG00000140464,ENSG00000165494,0.8103918305547944
ENSG00000079263,ENSG00000165494,0.8056582615648172
ENSG00000162521,ENSG00000165494,0.8087826945637777
ENSG00000114126,ENSG00000165494,0.8055227825935911
ENSG00000213780,ENSG00000165494,0.8041481997268205
ENSG00000141510,ENSG00000165494,0.8072803891748794
ENSG00000256223,ENSG00000165494,0.8060664673777047
ENSG00000182944,ENSG00000165494,0.808125881873765
ENSG00000123064,ENSG00000165494,0.8037227403009354
ENSG00000012822,ENSG00000165494,0.8105986562550932
ENSG00000089280,ENSG00000165494,0.8118817078476245
ENSG00000147099,ENSG00000165494,0.8092465862733251
ENSG00000213347,ENSG00000083099,0.806674237303587
ENSG00000079246,ENSG00000083099,0.8039914901307005
ENSG00000033800,ENSG00000083099,0.8037247836401573
ENSG00000080802,ENSG00000083099,0.8049480587308024
ENSG00000108604,ENSG00000083099,0.8070920376501374
ENSG00000108091,ENSG00000083099,0.806307611026047
ENSG00000155229,ENSG00000159459,0.8087421646927281
ENSG00000028277,ENSG00000159459,0.8061840422991166
ENSG00000106462,ENSG00000159459,0.8142075189713559
ENSG00000181090,ENSG00000159459,0.8023731266613016
ENSG00000168036,ENSG00000159459,0.8110400153733897
ENSG00000159692,ENSG00000159459,0.815576869208024
ENSG00000213347,ENSG00000159459,0.8166387849057823
ENSG00000158711,ENSG00000159459,0.815407502264533
ENSG00000167986,ENSG00000159459,0.8041369425052732
ENSG00000033800,ENSG00000159459,0.8152654408524825
ENSG00000165156,ENSG00000159459,0.8091822245151692
ENSG00000066117,ENSG00000159459,0.804288366451256
ENSG00000080802,ENSG00000159459,0.8023471359934973
ENSG00000006704,ENSG00000159459,0.8027341634951508
ENSG00000006194,ENSG00000159459,0.8089145789174693
ENSG00000143437,ENSG00000159459,0.8152911435399457
ENSG00000136717,ENSG00000159459,0.8066838417144852
ENSG00000140382,ENSG00000159459,0.8028788342134778
ENSG00000108091,ENSG00000159459,0.808635000828845
ENSG00000239306,ENSG00000159459,0.8147714222980228
ENSG00000112033,ENSG00000159459,0.8034889564322599
ENSG00000147099,ENSG00000159459,0.8136612175991719
ENSG00000155229,ENSG00000197928,0.8104260557217423
ENSG00000028277,ENSG00000197928,0.8088151435791522
